case_id,model_id,model_revision,selected_layer,row,B,L,component,boundary,Q_S,Q_R,RI,tile_evaluations,matrix_N_K_per_copy,copies,valid_resident_bytes,allocated_tile_bytes,resident_tiles,operator_shared_input_overlap_removed,initial_KV_tokens,final_KV_tokens,initial_valid_resident_bytes,appended_tokens,append,directory,results_path,results_sha256,delivery_revision,delivery_sha256,json_pointer
qwen36_35b_a3b/ffn_or_moe/64,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,ffn_or_moe,64,,total,operator,163840,3145728,5/96,,,,3145728,3145728,192,131072,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/7/result/operator
qwen36_35b_a3b/ffn_or_moe/64,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,ffn_or_moe,64,,gate,ports,524288,1048576,1/2,4096,"[512,2048]",1,1048576,1048576,64,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/7/result/parts/gate/ports
qwen36_35b_a3b/ffn_or_moe/64,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,ffn_or_moe,64,,gate,operator,131072,1048576,1/8,,"[512,2048]",1,1048576,1048576,64,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/7/result/parts/gate/operator
qwen36_35b_a3b/ffn_or_moe/64,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,ffn_or_moe,64,,up,ports,524288,1048576,1/2,4096,"[512,2048]",1,1048576,1048576,64,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/7/result/parts/up/ports
qwen36_35b_a3b/ffn_or_moe/64,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,ffn_or_moe,64,,up,operator,131072,1048576,1/8,,"[512,2048]",1,1048576,1048576,64,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/7/result/parts/up/operator
qwen36_35b_a3b/ffn_or_moe/64,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,ffn_or_moe,64,,down,ports,524288,1048576,1/2,4096,"[2048,512]",1,1048576,1048576,64,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/7/result/parts/down/ports
qwen36_35b_a3b/ffn_or_moe/64,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,ffn_or_moe,64,,down,operator,32768,1048576,1/32,,"[2048,512]",1,1048576,1048576,64,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/7/result/parts/down/operator
qwen36_35b_a3b/ffn_or_moe/512,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,ffn_or_moe,512,,total,ports,12582912,3145728,4,98304,,,3145728,3145728,192,1048576,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/8/result/ports
qwen36_35b_a3b/ffn_or_moe/512,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,ffn_or_moe,512,,total,operator,1310720,3145728,5/12,,,,3145728,3145728,192,1048576,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/8/result/operator
qwen36_35b_a3b/ffn_or_moe/512,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,ffn_or_moe,512,,gate,ports,4194304,1048576,4,32768,"[512,2048]",1,1048576,1048576,64,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/8/result/parts/gate/ports
qwen36_35b_a3b/ffn_or_moe/512,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,ffn_or_moe,512,,gate,operator,1048576,1048576,1,,"[512,2048]",1,1048576,1048576,64,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/8/result/parts/gate/operator
qwen36_35b_a3b/ffn_or_moe/512,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,ffn_or_moe,512,,up,ports,4194304,1048576,4,32768,"[512,2048]",1,1048576,1048576,64,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/8/result/parts/up/ports
qwen36_35b_a3b/ffn_or_moe/512,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,ffn_or_moe,512,,up,operator,1048576,1048576,1,,"[512,2048]",1,1048576,1048576,64,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/8/result/parts/up/operator
qwen36_35b_a3b/ffn_or_moe/512,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,ffn_or_moe,512,,down,ports,4194304,1048576,4,32768,"[2048,512]",1,1048576,1048576,64,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/8/result/parts/down/ports
qwen36_35b_a3b/ffn_or_moe/512,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,ffn_or_moe,512,,down,operator,262144,1048576,1/4,,"[2048,512]",1,1048576,1048576,64,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/8/result/parts/down/operator
qwen36_35b_a3b/attention_prefill/1024,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_prefill,,1024,total,ports,35667968,1048576,2177/64,294912,,,1048576,1048576,64,0,0,1024,0,1024,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/12/result/ports
qwen36_35b_a3b/attention_prefill/1024,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_prefill,,1024,total,operator,12591104,1048576,1537/128,,,,1048576,1048576,64,0,0,1024,0,1024,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/12/result/operator
qwen36_35b_a3b/attention_prefill/1024,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_prefill,,1024,QK,ports,18874368,524288,36,147456,"[1024,256]",2,524288,524288,32,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,128]],""logical_slice_write_events"":4096,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/12/result/parts/QK/ports
qwen36_35b_a3b/attention_prefill/1024,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_prefill,,1024,QK,operator,4194304,524288,8,,"[1024,256]",2,524288,524288,32,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,128]],""logical_slice_write_events"":4096,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/12/result/parts/QK/operator
qwen36_35b_a3b/attention_prefill/1024,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_prefill,,1024,AV,ports,16793600,524288,1025/32,147456,"[256,1024]",2,524288,524288,32,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1],[128,1]],""logical_slice_write_events"":4096,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/12/result/parts/AV/ports
qwen36_35b_a3b/attention_prefill/1024,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_prefill,,1024,AV,operator,8396800,524288,1025/64,,"[256,1024]",2,524288,524288,32,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1],[128,1]],""logical_slice_write_events"":4096,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/12/result/parts/AV/operator
qwen36_35b_a3b/attention_prefill/16384,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_prefill,,16384,total,ports,8623751168,16777216,32897/64,67633152,,,16777216,16777216,1024,0,0,16384,0,16384,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/13/result/ports
qwen36_35b_a3b/attention_prefill/16384,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_prefill,,16384,total,operator,2214723584,16777216,16897/128,,,,16777216,16777216,1024,0,0,16384,0,16384,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/13/result/operator
qwen36_35b_a3b/attention_prefill/16384,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_prefill,,16384,QK,ports,4328521728,8388608,516,33816576,"[16384,256]",2,8388608,8388608,512,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,128]],""logical_slice_write_events"":65536,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/13/result/parts/QK/ports
qwen36_35b_a3b/attention_prefill/16384,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_prefill,,16384,QK,operator,67108864,8388608,8,,"[16384,256]",2,8388608,8388608,512,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,128]],""logical_slice_write_events"":65536,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/13/result/parts/QK/operator
qwen36_35b_a3b/attention_prefill/16384,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_prefill,,16384,AV,ports,4295229440,8388608,16385/32,33816576,"[256,16384]",2,8388608,8388608,512,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1],[128,1]],""logical_slice_write_events"":65536,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/13/result/parts/AV/ports
qwen36_35b_a3b/attention_prefill/16384,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_prefill,,16384,AV,operator,2147614720,8388608,16385/64,,"[256,16384]",2,8388608,8388608,512,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1],[128,1]],""logical_slice_write_events"":65536,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/13/result/parts/AV/operator
qwen36_35b_a3b/attention_prefill/131072,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_prefill,,131072,total,ports,550026346496,134217728,262273/64,4299161600,,,134217728,134217728,8192,0,0,131072,0,131072,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/14/result/ports
qwen36_35b_a3b/attention_prefill/131072,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_prefill,,131072,total,operator,137976872960,134217728,131585/128,,,,134217728,134217728,8192,0,0,131072,0,131072,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/14/result/operator
qwen36_35b_a3b/attention_prefill/131072,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_prefill,,131072,QK,ports,275146342400,67108864,4100,2149580800,"[131072,256]",2,67108864,67108864,4096,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,128]],""logical_slice_write_events"":524288,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/14/result/parts/QK/ports
qwen36_35b_a3b/attention_prefill/131072,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_prefill,,131072,QK,operator,536870912,67108864,8,,"[131072,256]",2,67108864,67108864,4096,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,128]],""logical_slice_write_events"":524288,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/14/result/parts/QK/operator
qwen36_35b_a3b/attention_prefill/131072,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_prefill,,131072,AV,ports,274880004096,67108864,131073/32,2149580800,"[256,131072]",2,67108864,67108864,4096,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1],[128,1]],""logical_slice_write_events"":524288,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/14/result/parts/AV/ports
qwen36_35b_a3b/attention_prefill/131072,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_prefill,,131072,AV,operator,137440002048,67108864,131073/64,,"[256,131072]",2,67108864,67108864,4096,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1],[128,1]],""logical_slice_write_events"":524288,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/14/result/parts/AV/operator
qwen36_35b_a3b/attention_decode/1024,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_decode,,1024,total,ports,65536,1024,64,512,,,1048576,1048576,64,0,1023,1024,1047552,1,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/15/result/ports
qwen36_35b_a3b/attention_decode/1024,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_decode,,1024,total,operator,20480,1024,20,,,,1048576,1048576,64,0,1023,1024,1047552,1,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/15/result/operator
qwen36_35b_a3b/attention_decode/1024,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_decode,,1024,QK,ports,32768,512,64,256,"[1024,256]",2,524288,524288,32,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,128]],""logical_slice_write_events"":4,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/15/result/parts/QK/ports
qwen36_35b_a3b/attention_decode/1024,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_decode,,1024,QK,operator,4096,512,8,,"[1024,256]",2,524288,524288,32,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,128]],""logical_slice_write_events"":4,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/15/result/parts/QK/operator
qwen36_35b_a3b/attention_decode/1024,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_decode,,1024,AV,ports,32768,512,64,256,"[256,1024]",2,524288,524288,32,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1],[128,1]],""logical_slice_write_events"":4,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/15/result/parts/AV/ports
qwen36_35b_a3b/attention_decode/1024,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_decode,,1024,AV,operator,16384,512,32,,"[256,1024]",2,524288,524288,32,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1],[128,1]],""logical_slice_write_events"":4,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/15/result/parts/AV/operator
qwen36_35b_a3b/attention_decode/16384,qwen36_35b_a3b,995ad96eacd98c81ed38be0c5b274b04031597b0,3,attention_decode,,16384,total,ports,1048576,1024,1024,8192,,,16777216,16777216,1024,0,16383,16384,16776192,1,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/16/result/ports
